rikishi1,odds1,rikishi2,odds2,ts
Takarafuji,2.01,Takanoiwa,1.8,2017-09-10 05:15:02
Tamawashi,1.72,Shohozan,2.12,2017-09-10 05:15:02
Terunofuji,1.81,Hokutofuji,2,2017-09-10 05:15:02
Tokushoryu,1.76,Yutakayama,2.06,2017-09-10 05:15:02
Yoshikaze,1.5,Chiyotairyu,2.59,2017-09-10 05:15:02
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-10 05:20:03
Daieisho,2.06,Takekaze,1.76,2017-09-10 05:20:03
Daishomaru,1.74,Chiyomaru,2.09,2017-09-10 05:20:03
Goeido,1.58,Kotoshogiku,2.38,2017-09-10 05:20:03
Harumafuji,1.38,Tochiozan,3.05,2017-09-10 05:20:03
Ichinojo,2.12,Takakeisho,1.72,2017-09-10 05:20:03
Ikioi,1.72,Chiyoshoma,2.12,2017-09-10 05:20:03
Ishiura,1.9,Arawashi,1.9,2017-09-10 05:20:03
Kaisei,1.7,Nishikigi,2.15,2017-09-10 05:20:03
Mitakeumi,1.3,Onosho,3.52,2017-09-10 05:20:03
Okinoumi,2.31,Endo,1.61538461538462,2017-09-10 05:20:03
Shodai,1.55,Ura,2.45,2017-09-10 05:20:03
Sokokurai,1.72,Asanoyama,2.12,2017-09-10 05:20:03
Takarafuji,2.01,Takanoiwa,1.8,2017-09-10 05:20:03
Tamawashi,1.72,Shohozan,2.12,2017-09-10 05:20:03
Terunofuji,1.81,Hokutofuji,2,2017-09-10 05:20:03
Tokushoryu,1.76,Yutakayama,2.06,2017-09-10 05:20:03
Yoshikaze,1.5,Chiyotairyu,2.59,2017-09-10 05:20:03
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-10 05:25:02
Daieisho,2.06,Takekaze,1.76,2017-09-10 05:25:02
Daishomaru,1.74,Chiyomaru,2.09,2017-09-10 05:25:02
Goeido,1.58,Kotoshogiku,2.38,2017-09-10 05:25:02
Harumafuji,1.38,Tochiozan,3.05,2017-09-10 05:25:02
Ichinojo,2.12,Takakeisho,1.72,2017-09-10 05:25:02
Ikioi,1.72,Chiyoshoma,2.12,2017-09-10 05:25:02
Ishiura,1.9,Arawashi,1.9,2017-09-10 05:25:02
Kaisei,1.7,Nishikigi,2.15,2017-09-10 05:25:02
Mitakeumi,1.3,Onosho,3.52,2017-09-10 05:25:02
Okinoumi,2.31,Endo,1.61538461538462,2017-09-10 05:25:02
Shodai,1.55,Ura,2.45,2017-09-10 05:25:02
Sokokurai,1.72,Asanoyama,2.12,2017-09-10 05:25:02
Takarafuji,2.01,Takanoiwa,1.8,2017-09-10 05:25:02
Tamawashi,1.72,Shohozan,2.12,2017-09-10 05:25:02
Terunofuji,1.81,Hokutofuji,2,2017-09-10 05:25:02
Tokushoryu,1.76,Yutakayama,2.06,2017-09-10 05:25:02
Yoshikaze,1.5,Chiyotairyu,2.59,2017-09-10 05:25:02
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-10 05:30:03
Daieisho,2.06,Takekaze,1.76,2017-09-10 05:30:03
Daishomaru,1.74,Chiyomaru,2.09,2017-09-10 05:30:03
Goeido,1.58,Kotoshogiku,2.38,2017-09-10 05:30:03
Harumafuji,1.38,Tochiozan,3.05,2017-09-10 05:30:03
Ichinojo,2.12,Takakeisho,1.72,2017-09-10 05:30:03
Ikioi,1.72,Chiyoshoma,2.12,2017-09-10 05:30:03
Ishiura,1.9,Arawashi,1.9,2017-09-10 05:30:03
Kaisei,1.7,Nishikigi,2.15,2017-09-10 05:30:03
Mitakeumi,1.3,Onosho,3.52,2017-09-10 05:30:03
Okinoumi,2.31,Endo,1.61538461538462,2017-09-10 05:30:03
Shodai,1.55,Ura,2.45,2017-09-10 05:30:03
Sokokurai,1.72,Asanoyama,2.12,2017-09-10 05:30:03
Takarafuji,2.01,Takanoiwa,1.8,2017-09-10 05:30:03
Tamawashi,1.72,Shohozan,2.12,2017-09-10 05:30:03
Terunofuji,1.81,Hokutofuji,2,2017-09-10 05:30:03
Tokushoryu,1.76,Yutakayama,2.06,2017-09-10 05:30:03
Yoshikaze,1.5,Chiyotairyu,2.59,2017-09-10 05:30:03
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-10 05:35:03
Daieisho,2.06,Takekaze,1.76,2017-09-10 05:35:03
Daishomaru,1.74,Chiyomaru,2.09,2017-09-10 05:35:03
Goeido,1.58,Kotoshogiku,2.38,2017-09-10 05:35:03
Harumafuji,1.38,Tochiozan,3.05,2017-09-10 05:35:03
Ichinojo,2.12,Takakeisho,1.72,2017-09-10 05:35:03
Ikioi,1.72,Chiyoshoma,2.12,2017-09-10 05:35:03
Ishiura,1.9,Arawashi,1.9,2017-09-10 05:35:03
Kaisei,1.7,Nishikigi,2.15,2017-09-10 05:35:03
Mitakeumi,1.3,Onosho,3.52,2017-09-10 05:35:03
Okinoumi,2.31,Endo,1.61538461538462,2017-09-10 05:35:03
Shodai,1.55,Ura,2.45,2017-09-10 05:35:03
Sokokurai,1.72,Asanoyama,2.12,2017-09-10 05:35:03
Takarafuji,2.01,Takanoiwa,1.8,2017-09-10 05:35:03
Tamawashi,1.72,Shohozan,2.12,2017-09-10 05:35:03
Terunofuji,1.81,Hokutofuji,2,2017-09-10 05:35:03
Tokushoryu,1.76,Yutakayama,2.06,2017-09-10 05:35:03
Yoshikaze,1.5,Chiyotairyu,2.59,2017-09-10 05:35:03
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-10 05:40:02
Daieisho,2.06,Takekaze,1.76,2017-09-10 05:40:02
Daishomaru,1.74,Chiyomaru,2.09,2017-09-10 05:40:02
Goeido,1.58,Kotoshogiku,2.38,2017-09-10 05:40:02
Harumafuji,1.38,Tochiozan,3.05,2017-09-10 05:40:02
Ichinojo,2.12,Takakeisho,1.72,2017-09-10 05:40:02
Ikioi,1.72,Chiyoshoma,2.12,2017-09-10 05:40:02
Ishiura,1.9,Arawashi,1.9,2017-09-10 05:40:02
Kaisei,1.7,Nishikigi,2.15,2017-09-10 05:40:02
Mitakeumi,1.3,Onosho,3.52,2017-09-10 05:40:02
Okinoumi,2.31,Endo,1.61538461538462,2017-09-10 05:40:02
Shodai,1.55,Ura,2.45,2017-09-10 05:40:02
Sokokurai,1.72,Asanoyama,2.12,2017-09-10 05:40:02
Takarafuji,2.01,Takanoiwa,1.8,2017-09-10 05:40:02
Tamawashi,1.72,Shohozan,2.12,2017-09-10 05:40:02
Terunofuji,1.81,Hokutofuji,2,2017-09-10 05:40:02
Tokushoryu,1.76,Yutakayama,2.06,2017-09-10 05:40:02
Yoshikaze,1.5,Chiyotairyu,2.59,2017-09-10 05:40:02
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-10 05:45:03
Daieisho,2.06,Takekaze,1.76,2017-09-10 05:45:03
Daishomaru,1.74,Chiyomaru,2.09,2017-09-10 05:45:03
Goeido,1.58,Kotoshogiku,2.38,2017-09-10 05:45:03
Harumafuji,1.38,Tochiozan,3.05,2017-09-10 05:45:03
Ichinojo,2.12,Takakeisho,1.72,2017-09-10 05:45:03
Ikioi,1.72,Chiyoshoma,2.12,2017-09-10 05:45:03
Ishiura,1.9,Arawashi,1.9,2017-09-10 05:45:03
Kaisei,1.7,Nishikigi,2.15,2017-09-10 05:45:03
Mitakeumi,1.3,Onosho,3.52,2017-09-10 05:45:03
Okinoumi,2.31,Endo,1.61538461538462,2017-09-10 05:45:03
Shodai,1.55,Ura,2.45,2017-09-10 05:45:03
Sokokurai,1.72,Asanoyama,2.12,2017-09-10 05:45:03
Takarafuji,2.01,Takanoiwa,1.8,2017-09-10 05:45:03
Tamawashi,1.72,Shohozan,2.12,2017-09-10 05:45:03
Terunofuji,1.81,Hokutofuji,2,2017-09-10 05:45:03
Tokushoryu,1.76,Yutakayama,2.06,2017-09-10 05:45:03
Yoshikaze,1.5,Chiyotairyu,2.59,2017-09-10 05:45:03
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-10 05:50:02
Daieisho,2.06,Takekaze,1.76,2017-09-10 05:50:02
Daishomaru,1.74,Chiyomaru,2.09,2017-09-10 05:50:02
Goeido,1.58,Kotoshogiku,2.38,2017-09-10 05:50:02
Harumafuji,1.38,Tochiozan,3.05,2017-09-10 05:50:02
Ichinojo,2.12,Takakeisho,1.72,2017-09-10 05:50:02
Ikioi,1.72,Chiyoshoma,2.12,2017-09-10 05:50:02
Ishiura,1.9,Arawashi,1.9,2017-09-10 05:50:02
Kaisei,1.7,Nishikigi,2.15,2017-09-10 05:50:02
Mitakeumi,1.3,Onosho,3.52,2017-09-10 05:50:02
Okinoumi,2.31,Endo,1.61538461538462,2017-09-10 05:50:02
Shodai,1.55,Ura,2.45,2017-09-10 05:50:02
Sokokurai,1.72,Asanoyama,2.12,2017-09-10 05:50:02
Takarafuji,2.01,Takanoiwa,1.8,2017-09-10 05:50:02
Tamawashi,1.72,Shohozan,2.12,2017-09-10 05:50:02
Terunofuji,1.81,Hokutofuji,2,2017-09-10 05:50:02
Tokushoryu,1.76,Yutakayama,2.06,2017-09-10 05:50:02
Yoshikaze,1.5,Chiyotairyu,2.59,2017-09-10 05:50:02
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-10 05:55:03
Daieisho,2.06,Takekaze,1.76,2017-09-10 05:55:03
Daishomaru,1.74,Chiyomaru,2.09,2017-09-10 05:55:03
Goeido,1.58,Kotoshogiku,2.38,2017-09-10 05:55:03
Harumafuji,1.38,Tochiozan,3.05,2017-09-10 05:55:03
Ichinojo,2.12,Takakeisho,1.72,2017-09-10 05:55:03
Ikioi,1.72,Chiyoshoma,2.12,2017-09-10 05:55:03
Ishiura,1.9,Arawashi,1.9,2017-09-10 05:55:03
Kaisei,1.7,Nishikigi,2.15,2017-09-10 05:55:03
Mitakeumi,1.3,Onosho,3.52,2017-09-10 05:55:03
Okinoumi,2.31,Endo,1.61538461538462,2017-09-10 05:55:03
Shodai,1.55,Ura,2.45,2017-09-10 05:55:03
Sokokurai,1.72,Asanoyama,2.12,2017-09-10 05:55:03
Takarafuji,2.01,Takanoiwa,1.8,2017-09-10 05:55:03
Tamawashi,1.72,Shohozan,2.12,2017-09-10 05:55:03
Terunofuji,1.81,Hokutofuji,2,2017-09-10 05:55:03
Tokushoryu,1.76,Yutakayama,2.06,2017-09-10 05:55:03
Yoshikaze,1.5,Chiyotairyu,2.59,2017-09-10 05:55:03
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-10 06:00:02
Daieisho,2.06,Takekaze,1.76,2017-09-10 06:00:02
Daishomaru,1.74,Chiyomaru,2.09,2017-09-10 06:00:02
Goeido,1.58,Kotoshogiku,2.38,2017-09-10 06:00:02
Harumafuji,1.38,Tochiozan,3.05,2017-09-10 06:00:02
Ichinojo,2.12,Takakeisho,1.72,2017-09-10 06:00:02
Ikioi,1.72,Chiyoshoma,2.12,2017-09-10 06:00:02
Ishiura,1.9,Arawashi,1.9,2017-09-10 06:00:02
Kaisei,1.7,Nishikigi,2.15,2017-09-10 06:00:02
Mitakeumi,1.3,Onosho,3.52,2017-09-10 06:00:02
Okinoumi,2.31,Endo,1.61538461538462,2017-09-10 06:00:02
Shodai,1.55,Ura,2.45,2017-09-10 06:00:02
Sokokurai,1.72,Asanoyama,2.12,2017-09-10 06:00:02
Takarafuji,2.01,Takanoiwa,1.8,2017-09-10 06:00:02
Tamawashi,1.72,Shohozan,2.12,2017-09-10 06:00:02
Terunofuji,1.81,Hokutofuji,2,2017-09-10 06:00:02
Tokushoryu,1.76,Yutakayama,2.06,2017-09-10 06:00:02
Yoshikaze,1.5,Chiyotairyu,2.59,2017-09-10 06:00:02
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-10 06:05:03
Daieisho,2.06,Takekaze,1.76,2017-09-10 06:05:03
Daishomaru,1.74,Chiyomaru,2.09,2017-09-10 06:05:03
Goeido,1.58,Kotoshogiku,2.38,2017-09-10 06:05:03
Harumafuji,1.38,Tochiozan,3.05,2017-09-10 06:05:03
Ichinojo,2.12,Takakeisho,1.72,2017-09-10 06:05:03
Ikioi,1.72,Chiyoshoma,2.12,2017-09-10 06:05:03
Ishiura,1.9,Arawashi,1.9,2017-09-10 06:05:03
Kaisei,1.7,Nishikigi,2.15,2017-09-10 06:05:03
Mitakeumi,1.3,Onosho,3.52,2017-09-10 06:05:03
Okinoumi,2.31,Endo,1.61538461538462,2017-09-10 06:05:03
Shodai,1.55,Ura,2.45,2017-09-10 06:05:03
Sokokurai,1.72,Asanoyama,2.12,2017-09-10 06:05:03
Takarafuji,2.01,Takanoiwa,1.8,2017-09-10 06:05:03
Tamawashi,1.72,Shohozan,2.12,2017-09-10 06:05:03
Terunofuji,1.81,Hokutofuji,2,2017-09-10 06:05:03
Tokushoryu,1.76,Yutakayama,2.06,2017-09-10 06:05:03
Yoshikaze,1.5,Chiyotairyu,2.59,2017-09-10 06:05:03
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-10 06:10:03
Daieisho,2.06,Takekaze,1.76,2017-09-10 06:10:03
Daishomaru,1.74,Chiyomaru,2.09,2017-09-10 06:10:03
Goeido,1.58,Kotoshogiku,2.38,2017-09-10 06:10:03
Harumafuji,1.38,Tochiozan,3.05,2017-09-10 06:10:03
Ichinojo,2.12,Takakeisho,1.72,2017-09-10 06:10:03
Ikioi,1.72,Chiyoshoma,2.12,2017-09-10 06:10:03
Ishiura,1.9,Arawashi,1.9,2017-09-10 06:10:03
Kaisei,1.7,Nishikigi,2.15,2017-09-10 06:10:03
Mitakeumi,1.3,Onosho,3.52,2017-09-10 06:10:03
Okinoumi,2.31,Endo,1.61538461538462,2017-09-10 06:10:03
Shodai,1.55,Ura,2.45,2017-09-10 06:10:03
Sokokurai,1.72,Asanoyama,2.12,2017-09-10 06:10:03
Takarafuji,2.01,Takanoiwa,1.8,2017-09-10 06:10:03
Tamawashi,1.72,Shohozan,2.12,2017-09-10 06:10:03
Terunofuji,1.81,Hokutofuji,2,2017-09-10 06:10:03
Tokushoryu,1.76,Yutakayama,2.06,2017-09-10 06:10:03
Yoshikaze,1.5,Chiyotairyu,2.59,2017-09-10 06:10:03
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-10 06:15:03
Daieisho,2.06,Takekaze,1.76,2017-09-10 06:15:03
Daishomaru,1.74,Chiyomaru,2.09,2017-09-10 06:15:03
Goeido,1.58,Kotoshogiku,2.38,2017-09-10 06:15:03
Harumafuji,1.38,Tochiozan,3.05,2017-09-10 06:15:03
Ichinojo,2.12,Takakeisho,1.72,2017-09-10 06:15:03
Ikioi,1.72,Chiyoshoma,2.12,2017-09-10 06:15:03
Ishiura,1.9,Arawashi,1.9,2017-09-10 06:15:03
Kaisei,1.7,Nishikigi,2.15,2017-09-10 06:15:03
Mitakeumi,1.3,Onosho,3.52,2017-09-10 06:15:03
Okinoumi,2.31,Endo,1.61538461538462,2017-09-10 06:15:03
Shodai,1.55,Ura,2.45,2017-09-10 06:15:03
Sokokurai,1.72,Asanoyama,2.12,2017-09-10 06:15:03
Takarafuji,2.01,Takanoiwa,1.8,2017-09-10 06:15:03
Tamawashi,1.72,Shohozan,2.12,2017-09-10 06:15:03
Terunofuji,1.81,Hokutofuji,2,2017-09-10 06:15:03
Tokushoryu,1.76,Yutakayama,2.06,2017-09-10 06:15:03
Yoshikaze,1.5,Chiyotairyu,2.59,2017-09-10 06:15:03
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-10 06:20:02
Daieisho,2.06,Takekaze,1.76,2017-09-10 06:20:02
Daishomaru,1.74,Chiyomaru,2.09,2017-09-10 06:20:02
Goeido,1.58,Kotoshogiku,2.38,2017-09-10 06:20:02
Harumafuji,1.38,Tochiozan,3.05,2017-09-10 06:20:02
Ichinojo,2.12,Takakeisho,1.72,2017-09-10 06:20:02
Ikioi,1.72,Chiyoshoma,2.12,2017-09-10 06:20:02
Ishiura,1.9,Arawashi,1.9,2017-09-10 06:20:02
Kaisei,1.7,Nishikigi,2.15,2017-09-10 06:20:02
Mitakeumi,1.3,Onosho,3.52,2017-09-10 06:20:02
Okinoumi,2.31,Endo,1.61538461538462,2017-09-10 06:20:02
Shodai,1.55,Ura,2.45,2017-09-10 06:20:02
Sokokurai,1.72,Asanoyama,2.12,2017-09-10 06:20:02
Takarafuji,2.01,Takanoiwa,1.8,2017-09-10 06:20:02
Tamawashi,1.72,Shohozan,2.12,2017-09-10 06:20:02
Terunofuji,1.81,Hokutofuji,2,2017-09-10 06:20:02
Tokushoryu,1.76,Yutakayama,2.06,2017-09-10 06:20:02
Yoshikaze,1.5,Chiyotairyu,2.59,2017-09-10 06:20:02
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-10 06:25:03
Daieisho,2.06,Takekaze,1.76,2017-09-10 06:25:03
Daishomaru,1.74,Chiyomaru,2.09,2017-09-10 06:25:03
Goeido,1.58,Kotoshogiku,2.38,2017-09-10 06:25:03
Harumafuji,1.38,Tochiozan,3.05,2017-09-10 06:25:03
Ichinojo,2.12,Takakeisho,1.72,2017-09-10 06:25:03
Ikioi,1.72,Chiyoshoma,2.12,2017-09-10 06:25:03
Ishiura,1.9,Arawashi,1.9,2017-09-10 06:25:03
Kaisei,1.7,Nishikigi,2.15,2017-09-10 06:25:03
Mitakeumi,1.3,Onosho,3.52,2017-09-10 06:25:03
Okinoumi,2.31,Endo,1.61538461538462,2017-09-10 06:25:03
Shodai,1.55,Ura,2.45,2017-09-10 06:25:03
Sokokurai,1.72,Asanoyama,2.12,2017-09-10 06:25:03
Takarafuji,2.01,Takanoiwa,1.8,2017-09-10 06:25:03
Tamawashi,1.72,Shohozan,2.12,2017-09-10 06:25:03
Terunofuji,1.81,Hokutofuji,2,2017-09-10 06:25:03
Tokushoryu,1.76,Yutakayama,2.06,2017-09-10 06:25:03
Yoshikaze,1.5,Chiyotairyu,2.59,2017-09-10 06:25:03
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-10 06:30:02
Daieisho,2.06,Takekaze,1.76,2017-09-10 06:30:02
Daishomaru,1.74,Chiyomaru,2.09,2017-09-10 06:30:02
Goeido,1.58,Kotoshogiku,2.38,2017-09-10 06:30:02
Harumafuji,1.38,Tochiozan,3.05,2017-09-10 06:30:02
Ichinojo,2.12,Takakeisho,1.72,2017-09-10 06:30:02
Ikioi,1.72,Chiyoshoma,2.12,2017-09-10 06:30:02
Ishiura,1.9,Arawashi,1.9,2017-09-10 06:30:02
Kaisei,1.7,Nishikigi,2.15,2017-09-10 06:30:02
Mitakeumi,1.3,Onosho,3.52,2017-09-10 06:30:02
Okinoumi,2.31,Endo,1.61538461538462,2017-09-10 06:30:02
Shodai,1.55,Ura,2.45,2017-09-10 06:30:02
Sokokurai,1.72,Asanoyama,2.12,2017-09-10 06:30:02
Takarafuji,2.01,Takanoiwa,1.8,2017-09-10 06:30:02
Tamawashi,1.72,Shohozan,2.12,2017-09-10 06:30:02
Terunofuji,1.81,Hokutofuji,2,2017-09-10 06:30:02
Tokushoryu,1.76,Yutakayama,2.06,2017-09-10 06:30:02
Yoshikaze,1.5,Chiyotairyu,2.59,2017-09-10 06:30:02
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-10 06:35:02
Daieisho,2.06,Takekaze,1.76,2017-09-10 06:35:02
Daishomaru,1.74,Chiyomaru,2.09,2017-09-10 06:35:02
Goeido,1.58,Kotoshogiku,2.38,2017-09-10 06:35:02
Harumafuji,1.38,Tochiozan,3.05,2017-09-10 06:35:02
Ichinojo,2.12,Takakeisho,1.72,2017-09-10 06:35:02
Ikioi,1.72,Chiyoshoma,2.12,2017-09-10 06:35:02
Ishiura,1.9,Arawashi,1.9,2017-09-10 06:35:02
Kaisei,1.7,Nishikigi,2.15,2017-09-10 06:35:02
Mitakeumi,1.3,Onosho,3.52,2017-09-10 06:35:02
Okinoumi,2.31,Endo,1.61538461538462,2017-09-10 06:35:02
Shodai,1.55,Ura,2.45,2017-09-10 06:35:02
Sokokurai,1.72,Asanoyama,2.12,2017-09-10 06:35:02
Takarafuji,2.01,Takanoiwa,1.8,2017-09-10 06:35:02
Tamawashi,1.72,Shohozan,2.12,2017-09-10 06:35:02
Terunofuji,1.81,Hokutofuji,2,2017-09-10 06:35:02
Tokushoryu,1.76,Yutakayama,2.06,2017-09-10 06:35:02
Yoshikaze,1.5,Chiyotairyu,2.59,2017-09-10 06:35:02
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-10 06:40:03
Daieisho,2.06,Takekaze,1.76,2017-09-10 06:40:03
Daishomaru,1.74,Chiyomaru,2.09,2017-09-10 06:40:03
Goeido,1.58,Kotoshogiku,2.38,2017-09-10 06:40:03
Harumafuji,1.38,Tochiozan,3.05,2017-09-10 06:40:03
Ichinojo,2.12,Takakeisho,1.72,2017-09-10 06:40:03
Ikioi,1.72,Chiyoshoma,2.12,2017-09-10 06:40:03
Ishiura,1.9,Arawashi,1.9,2017-09-10 06:40:03
Kaisei,1.7,Nishikigi,2.15,2017-09-10 06:40:03
Mitakeumi,1.3,Onosho,3.52,2017-09-10 06:40:03
Okinoumi,2.31,Endo,1.61538461538462,2017-09-10 06:40:03
Shodai,1.55,Ura,2.45,2017-09-10 06:40:03
Sokokurai,1.72,Asanoyama,2.12,2017-09-10 06:40:03
Takarafuji,2.01,Takanoiwa,1.8,2017-09-10 06:40:03
Tamawashi,1.72,Shohozan,2.12,2017-09-10 06:40:03
Terunofuji,1.81,Hokutofuji,2,2017-09-10 06:40:03
Tokushoryu,1.76,Yutakayama,2.06,2017-09-10 06:40:03
Yoshikaze,1.5,Chiyotairyu,2.59,2017-09-10 06:40:03
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-10 06:45:02
Daieisho,2.06,Takekaze,1.76,2017-09-10 06:45:02
Daishomaru,1.74,Chiyomaru,2.09,2017-09-10 06:45:02
Goeido,1.58,Kotoshogiku,2.38,2017-09-10 06:45:02
Harumafuji,1.38,Tochiozan,3.05,2017-09-10 06:45:02
Ichinojo,2.12,Takakeisho,1.72,2017-09-10 06:45:02
Ikioi,1.72,Chiyoshoma,2.12,2017-09-10 06:45:02
Ishiura,1.9,Arawashi,1.9,2017-09-10 06:45:02
Kaisei,1.7,Nishikigi,2.15,2017-09-10 06:45:02
Mitakeumi,1.3,Onosho,3.52,2017-09-10 06:45:02
Okinoumi,2.31,Endo,1.61538461538462,2017-09-10 06:45:02
Shodai,1.55,Ura,2.45,2017-09-10 06:45:02
Sokokurai,1.72,Asanoyama,2.12,2017-09-10 06:45:02
Takarafuji,2.01,Takanoiwa,1.8,2017-09-10 06:45:02
Tamawashi,1.72,Shohozan,2.12,2017-09-10 06:45:02
Terunofuji,1.81,Hokutofuji,2,2017-09-10 06:45:02
Tokushoryu,1.76,Yutakayama,2.06,2017-09-10 06:45:02
Yoshikaze,1.5,Chiyotairyu,2.59,2017-09-10 06:45:02
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-10 06:50:03
Daieisho,2.06,Takekaze,1.76,2017-09-10 06:50:03
Daishomaru,1.74,Chiyomaru,2.09,2017-09-10 06:50:03
Goeido,1.58,Kotoshogiku,2.38,2017-09-10 06:50:03
Harumafuji,1.38,Tochiozan,3.05,2017-09-10 06:50:03
Ichinojo,2.12,Takakeisho,1.72,2017-09-10 06:50:03
Ikioi,1.72,Chiyoshoma,2.12,2017-09-10 06:50:03
Ishiura,1.9,Arawashi,1.9,2017-09-10 06:50:03
Kaisei,1.7,Nishikigi,2.15,2017-09-10 06:50:03
Mitakeumi,1.3,Onosho,3.52,2017-09-10 06:50:03
Okinoumi,2.31,Endo,1.61538461538462,2017-09-10 06:50:03
Shodai,1.55,Ura,2.45,2017-09-10 06:50:03
Sokokurai,1.72,Asanoyama,2.12,2017-09-10 06:50:03
Takarafuji,2.01,Takanoiwa,1.8,2017-09-10 06:50:03
Tamawashi,1.72,Shohozan,2.12,2017-09-10 06:50:03
Terunofuji,1.81,Hokutofuji,2,2017-09-10 06:50:03
Tokushoryu,1.76,Yutakayama,2.06,2017-09-10 06:50:03
Yoshikaze,1.5,Chiyotairyu,2.59,2017-09-10 06:50:03
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-10 06:55:02
Daieisho,2.06,Takekaze,1.76,2017-09-10 06:55:02
Daishomaru,1.74,Chiyomaru,2.09,2017-09-10 06:55:02
Goeido,1.58,Kotoshogiku,2.38,2017-09-10 06:55:02
Harumafuji,1.38,Tochiozan,3.05,2017-09-10 06:55:02
Ichinojo,2.12,Takakeisho,1.72,2017-09-10 06:55:02
Ikioi,1.72,Chiyoshoma,2.12,2017-09-10 06:55:02
Ishiura,1.9,Arawashi,1.9,2017-09-10 06:55:02
Kaisei,1.7,Nishikigi,2.15,2017-09-10 06:55:02
Mitakeumi,1.3,Onosho,3.52,2017-09-10 06:55:02
Okinoumi,2.31,Endo,1.61538461538462,2017-09-10 06:55:02
Shodai,1.55,Ura,2.45,2017-09-10 06:55:02
Sokokurai,1.72,Asanoyama,2.12,2017-09-10 06:55:02
Takarafuji,2.01,Takanoiwa,1.8,2017-09-10 06:55:02
Tamawashi,1.72,Shohozan,2.12,2017-09-10 06:55:02
Terunofuji,1.81,Hokutofuji,2,2017-09-10 06:55:02
Tokushoryu,1.76,Yutakayama,2.06,2017-09-10 06:55:02
Yoshikaze,1.5,Chiyotairyu,2.59,2017-09-10 06:55:02
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-10 07:00:03
Daieisho,2.06,Takekaze,1.76,2017-09-10 07:00:03
Daishomaru,1.74,Chiyomaru,2.09,2017-09-10 07:00:03
Goeido,1.58,Kotoshogiku,2.38,2017-09-10 07:00:03
Harumafuji,1.38,Tochiozan,3.05,2017-09-10 07:00:03
Ichinojo,2.12,Takakeisho,1.72,2017-09-10 07:00:03
Ikioi,1.72,Chiyoshoma,2.12,2017-09-10 07:00:03
Ishiura,1.9,Arawashi,1.9,2017-09-10 07:00:03
Kaisei,1.7,Nishikigi,2.15,2017-09-10 07:00:03
Mitakeumi,1.3,Onosho,3.52,2017-09-10 07:00:03
Okinoumi,2.31,Endo,1.61538461538462,2017-09-10 07:00:03
Shodai,1.55,Ura,2.45,2017-09-10 07:00:03
Sokokurai,1.72,Asanoyama,2.12,2017-09-10 07:00:03
Takarafuji,2.01,Takanoiwa,1.8,2017-09-10 07:00:03
Tamawashi,1.72,Shohozan,2.12,2017-09-10 07:00:03
Terunofuji,1.81,Hokutofuji,2,2017-09-10 07:00:03
Tokushoryu,1.76,Yutakayama,2.06,2017-09-10 07:00:03
Yoshikaze,1.5,Chiyotairyu,2.59,2017-09-10 07:00:03
Chiyonokuni,2.15,Takarafuji,1.7,2017-09-10 10:00:03
Chiyoshoma,1.62,Takanoiwa,2.3,2017-09-10 10:00:03
Daieisho,1.55,Ishiura,2.45,2017-09-10 10:00:03
Endo,1.65,Asanoyama,2.24,2017-09-10 10:00:03
Goeido,1.47,Hokutofuji,2.69,2017-09-10 10:00:03
Ikioi,1.6,Kagayaki,2.34,2017-09-10 10:00:03
Kaisei,1.85,Daishomaru,1.95238095238095,2017-09-10 10:00:03
Mitakeumi,1.45,Chiyotairyu,2.76,2017-09-10 10:00:03
Nishikigi,1.48,Chiyomaru,2.65,2017-09-10 10:00:03
Chiyonokuni,2.15,Takarafuji,1.7,2017-09-10 10:10:02
Chiyoshoma,1.62,Takanoiwa,2.3,2017-09-10 10:10:02
Daieisho,1.55,Ishiura,2.45,2017-09-10 10:10:02
Endo,1.65,Asanoyama,2.24,2017-09-10 10:10:02
Goeido,1.47,Hokutofuji,2.69,2017-09-10 10:10:02
Harumafuji,1.1,Tochinoshin,7,2017-09-10 10:10:02
Ikioi,1.6,Kagayaki,2.34,2017-09-10 10:10:02
Kaisei,1.85,Daishomaru,1.95238095238095,2017-09-10 10:10:02
